ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,tract_id
10005683,HY195607,03/23/2015 04:05:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,42,32,06,1176352.0,1900927.0,2015,02/10/2018 03:50:01 PM,41.883500186999996,-87.627876698,"(41.883500187, -87.627876698)",1400000US1703117031320100
10005684,HY195750,03/20/2015 08:00:00 AM,078XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,621,6,17,71,06,1171336.0,1852813.0,2015,02/10/2018 03:50:01 PM,41.751582303,-87.647705407,"(41.751582303, -87.647705407)",1400000US1703117031710800
10005686,HY195694,03/23/2015 01:10:00 AM,082XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,614,6,18,71,14,1166114.0,1850009.0,2015,02/10/2018 03:50:01 PM,41.744000325,-87.666921174,"(41.744000325, -87.666921174)",1400000US1703117031711200
10005688,HY195666,03/23/2015 08:00:00 AM,055XX W JACKSON BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1522,15,29,25,05,1139445.0,1898121.0,2015,02/10/2018 03:50:01 PM,41.876552729000004,-87.763471539,"(41.876552729, -87.763471539)",1400000US1703117031252102
10005689,HY195767,03/20/2015 07:30:00 PM,002XX W 108TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,513,5,34,49,26,1176697.0,1833325.0,2015,02/10/2018 03:50:01 PM,41.697985744,-87.62864457,"(41.697985744, -87.62864457)",1400000US1703117031491000
10005691,HY195698,03/18/2015 10:00:00 PM,106XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2233,22,34,49,08B,1173196.0,1834354.0,2015,02/10/2018 03:50:01 PM,41.700887365999996,-87.64143310700001,"(41.700887366, -87.641433107)",1400000US1703117031491100
10005692,HY195760,03/16/2015 08:00:00 AM,002XX W 75TH ST,0820,THEFT,$500 AND UNDER,CURRENCY EXCHANGE,False,False,731,7,17,69,06,1175716.0,1855233.0,2015,02/10/2018 03:50:01 PM,41.758126171,-87.631582508,"(41.758126171, -87.631582508)",1400000US1703117031691100
10005694,HY195756,03/23/2015 09:00:00 AM,037XX W THOMAS ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,True,1112,11,27,23,26,1151380.0,1907078.0,2015,02/10/2018 03:50:01 PM,41.900905858,-87.719414364,"(41.900905858, -87.719414364)",1400000US1703117031231200
10005695,HY195743,03/23/2015 05:05:00 PM,054XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2532,25,37,25,06,1139768.0,1910101.0,2015,02/10/2018 03:50:01 PM,41.909421431,-87.761992667,"(41.909421431, -87.761992667)",1400000US1703117031250300
10005697,HY195582,03/20/2015 04:00:00 PM,035XX W BEACH AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1422,14,26,23,06,1152482.0,1909411.0,2015,02/10/2018 03:50:01 PM,41.907286119,-87.715304873,"(41.907286119, -87.715304873)",1400000US1703117031230800
10005698,HY195494,03/20/2015 02:00:00 PM,062XX N NEVA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1612,16,41,10,26,1127704.0,1940903.0,2015,02/10/2018 03:50:01 PM,41.994157617,-87.805614652,"(41.994157617, -87.805614652)",1400000US1703117031100300
10005699,HY195726,03/23/2015 05:20:00 PM,030XX W FULLERTON AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,LIBRARY,True,False,1414,14,35,22,08B,1155715.0,1915800.0,2015,02/10/2018 03:50:01 PM,41.924753527,-87.703256168,"(41.924753527, -87.703256168)",1400000US1703117031221200
10005700,HY195633,03/09/2015 09:00:00 AM,034XX W PERSHING RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,911,9,12,58,11,1154070.0,1878528.0,2015,02/10/2018 03:50:01 PM,41.822508215,-87.710294753,"(41.822508215, -87.710294753)",1400000US1703117031580400
10005701,HY195785,03/23/2015 05:26:00 PM,001XX S CLINTON ST,0560,ASSAULT,SIMPLE,RESTAURANT,True,False,121,1,2,28,08A,1172750.0,1899680.0,2015,02/10/2018 03:50:01 PM,41.880158829,-87.64114032299999,"(41.880158829, -87.641140323)",1400000US1703117031281900
10005702,HY195715,03/23/2015 04:30:00 PM,033XX S HAMILTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,False,912,9,12,59,08B,1162558.0,1882606.0,2015,02/10/2018 03:50:01 PM,41.833525580999996,-87.67904180299999,"(41.833525581, -87.679041803)",1400000US1703117031840300
10005703,HY195805,03/23/2015 06:10:00 PM,041XX S DREXEL BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,214,2,4,36,26,1182973.0,1877464.0,2015,02/10/2018 03:50:01 PM,41.818964454,-87.60429571799999,"(41.818964454, -87.604295718)",1400000US1703117031836400
10005705,HY195618,03/23/2015 04:27:00 PM,009XX N RIDGEWAY AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1112,11,27,23,18,1151210.0,1906094.0,2015,02/10/2018 03:50:01 PM,41.898209002,-87.72006462700001,"(41.898209002, -87.720064627)",1400000US1703117031231200
10005706,HY195722,03/23/2015 05:19:00 PM,047XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,931,9,20,61,08B,1165146.0,1873266.0,2015,02/10/2018 03:50:01 PM,41.807841109,-87.669810535,"(41.807841109, -87.669810535)",1400000US1703117031611400
10005707,HY195699,03/23/2015 05:10:00 PM,011XX N MASON AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1511,15,29,25,08B,1136487.0,1907032.0,2015,02/10/2018 03:50:01 PM,41.901059057,-87.77411931399999,"(41.901059057, -87.774119314)",1400000US1703117031251300
10005708,HY195688,03/23/2015 10:45:00 AM,069XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,322,3,6,69,07,1177495.0,1859111.0,2015,02/10/2018 03:50:01 PM,41.768727829,-87.624945647,"(41.768727829, -87.624945647)",1400000US1703117031690400
10005713,HY195719,03/16/2015 06:00:00 PM,003XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,CTA BUS,False,False,122,1,2,32,06,1174273.0,1898942.0,2015,02/10/2018 03:50:01 PM,41.878099868,-87.63557012700001,"(41.878099868, -87.635570127)",1400000US1703117031839100
10005714,HY195679,03/22/2015 02:30:00 PM,012XX N ORLEANS ST,0810,THEFT,OVER $500,STREET,False,False,1821,18,27,8,06,1173668.0,1908517.0,2015,02/10/2018 03:50:01 PM,41.904387697,-87.637506421,"(41.904387697, -87.637506421)",1400000US1703117031080300
10005715,HY195635,03/19/2015 08:00:00 PM,060XX W WRIGHTWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2512,25,29,19,06,1135784.0,1916654.0,2015,02/10/2018 03:50:01 PM,41.927475521999995,-87.77647206200001,"(41.927475522, -87.776472062)",1400000US1703117031190601
10005717,HY194675,03/22/2015 08:30:00 PM,004XX W 102ND ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,2232,22,9,73,04A,1175059.0,1837275.0,2015,02/10/2018 03:50:01 PM,41.708861741,-87.63452469399999,"(41.708861741, -87.634524694)",1400000US1703117031730500
10005718,HY195697,03/16/2015 04:00:00 PM,026XX N KILDARE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2524,25,31,20,06,1147275.0,1917017.0,2015,02/10/2018 03:50:01 PM,41.92825908,-87.73423745299999,"(41.92825908, -87.734237453)",1400000US1703117031200200
10005719,HY195625,03/23/2015 04:00:00 PM,118XX S MARSHFIELD AVE,0810,THEFT,OVER $500,OTHER,False,False,2234,22,34,75,06,1167507.0,1826158.0,2015,02/10/2018 03:50:01 PM,41.678519693,-87.662497935,"(41.678519693, -87.662497935)",1400000US1703117031750500
10005720,HY195683,03/11/2015 09:00:00 AM,017XX N MAYFIELD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2531,25,29,25,11,1136822.0,1910925.0,2015,02/10/2018 03:50:01 PM,41.911735924,-87.772795369,"(41.911735924, -87.772795369)",1400000US1703117031250400
10005721,HY195710,03/23/2015 05:20:00 PM,023XX N NORMANDY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2512,25,36,18,08B,1131477.0,1914518.0,2015,02/10/2018 03:50:01 PM,41.921689743,-87.792348371,"(41.921689743, -87.792348371)",1400000US1703117031831600
10005722,HY195847,03/23/2015 06:41:00 PM,090XX S MARSHFIELD AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,True,False,2221,22,21,73,26,1166923.0,1844841.0,2015,02/10/2018 03:50:01 PM,41.729801343000005,-87.664104162,"(41.729801343, -87.664104162)",1400000US1703117031730300
10005723,HY195783,03/23/2015 06:05:00 PM,001XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,True,False,111,1,42,32,08A,1177271.0,1901522.0,2015,02/10/2018 03:50:01 PM,41.885112119,-87.62448405299999,"(41.885112119, -87.624484053)",1400000US1703117031320100
10005725,HY195706,03/19/2015 10:55:00 AM,005XX N KINGSBURY ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1831,18,42,8,06,1173193.0,1903598.0,2015,02/10/2018 03:50:01 PM,41.890900247,-87.639397357,"(41.890900247, -87.639397357)",1400000US1703117031081800
10005726,HY195851,03/23/2015 01:30:00 PM,015XX N LUNA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,False,2532,25,37,25,04A,1139053.0,1909685.0,2015,02/10/2018 03:50:01 PM,41.908292918,-87.764629435,"(41.908292918, -87.764629435)",1400000US1703117031250700
10005727,HY195850,03/23/2015 03:00:00 PM,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,112,1,42,32,06,1176963.0,1900831.0,2015,02/10/2018 03:50:01 PM,41.883222953,-87.62563599299999,"(41.883222953, -87.625635993)",1400000US1703117031320100
10005728,HY194551,03/22/2015 11:00:00 AM,014XX S TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,1023,10,28,29,14,1158943.0,1892802.0,2015,02/10/2018 03:50:01 PM,41.861579311,-87.692026663,"(41.861579311, -87.692026663)",1400000US1703117031843300
10005729,HY195797,03/23/2015 06:20:00 PM,068XX S WESTERN AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,False,832,8,17,66,18,1161552.0,1859311.0,2015,02/10/2018 03:50:01 PM,41.769622124,-87.683379358,"(41.769622124, -87.683379358)",1400000US1703117031660900
10005730,HY195476,03/22/2015 09:00:00 PM,041XX N KEYSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1722,17,39,16,06,1148550.0,1927186.0,2015,02/10/2018 03:50:01 PM,41.956139121,-87.729288923,"(41.956139121, -87.729288923)",1400000US1703117031160300
10005731,HY195158,03/23/2015 10:15:00 AM,019XX W DEVON AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,2412,24,50,2,03,1162247.0,1942516.0,2015,02/10/2018 03:50:01 PM,41.997929286,-87.67850452299999,"(41.997929286, -87.678504523)",1400000US1703117031020500
10005732,HY195727,03/23/2015 03:10:00 PM,029XX N NORDICA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2511,25,36,18,05,1128573.0,1918726.0,2015,02/10/2018 03:50:01 PM,41.933286799,-87.80292301600001,"(41.933286799, -87.802923016)",1400000US1703117031180100
10005733,HY195659,03/18/2015 08:00:00 AM,063XX N SHERIDAN RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2433,24,49,77,11,1168475.0,1942257.0,2015,02/10/2018 03:50:01 PM,41.997085606,-87.65560155,"(41.997085606, -87.65560155)",1400000US1703117031030104
10005735,HY195578,03/22/2015 09:00:00 PM,066XX N ASHLAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2432,24,40,1,11,1164401.0,1944386.0,2015,02/10/2018 03:50:01 PM,42.003015136,-87.67052748399999,"(42.003015136, -87.670527484)",1400000US1703117031830600
10005736,HY195837,03/23/2015 06:35:00 PM,056XX S PRINCETON AVE,0860,THEFT,RETAIL THEFT,OTHER,False,False,711,7,3,68,06,1175250.0,1867483.0,2015,02/10/2018 03:50:01 PM,41.791751948000005,-87.63292470100001,"(41.791751948, -87.632924701)",1400000US1703117031834600
10005738,HY195652,03/21/2015 02:00:00 PM,090XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,2223,22,21,71,14,1173219.0,1845173.0,2015,02/10/2018 03:50:01 PM,41.730575753000004,-87.64103035,"(41.730575753, -87.64103035)",1400000US1703117031711500
10005739,HY194937,03/22/2015 06:30:00 PM,015XX W MORSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2431,24,49,1,14,1164934.0,1946157.0,2015,02/10/2018 03:50:01 PM,42.007863458,-87.668516021,"(42.007863458, -87.668516021)",1400000US1703117031010600
10005740,HY195766,03/22/2015 06:00:00 PM,002XX N PINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1523,15,28,25,26,1139459.0,1901147.0,2015,02/10/2018 03:50:01 PM,41.884856209,-87.763346345,"(41.884856209, -87.763346345)",1400000US1703117031251900
10005741,HY195798,03/23/2015 06:00:00 PM,026XX E 83RD ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,False,423,4,7,46,26,1195113.0,1850446.0,2015,02/10/2018 03:50:01 PM,41.744534088,-87.560653171,"(41.744534088, -87.560653171)",1400000US1703117031460302
10005744,HY195809,03/23/2015 06:09:00 PM,072XX S PEORIA ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,733,7,17,68,26,1171558.0,1856875.0,2015,02/10/2018 03:50:01 PM,41.762724090999995,-87.64677309,"(41.762724091, -87.64677309)",1400000US1703117031681400
10005745,HY195807,03/23/2015 06:30:00 PM,056XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),True,False,1513,15,29,25,18,1138922.0,1899461.0,2015,02/10/2018 03:50:01 PM,41.880239378,-87.765359297,"(41.880239378, -87.765359297)",1400000US1703117031252000
10005746,HY195861,03/23/2015 05:00:00 PM,079XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,611,6,18,71,06,1164408.0,1852054.0,2015,02/10/2018 03:50:01 PM,41.749648191,-87.673114649,"(41.749648191, -87.673114649)",1400000US1703117031710500
10005747,HY195818,03/23/2015 06:10:00 PM,039XX W LEXINGTON ST,2021,NARCOTICS,POSS: BARBITUATES,ALLEY,True,False,1132,11,24,26,18,1150157.0,1896406.0,2015,02/10/2018 03:50:01 PM,41.871644673,-87.72418482399999,"(41.871644673, -87.724184824)",1400000US1703117031260900
10005750,HY195830,03/22/2015 05:00:00 PM,036XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1732,17,30,16,08B,1149076.0,1924073.0,2015,02/10/2018 03:50:01 PM,41.947586617,-87.72743611,"(41.947586617, -87.72743611)",1400000US1703117031161000
10005752,HY195864,03/23/2015 06:45:00 PM,079XX S KINGSTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,422,4,7,46,18,1194563.0,1852907.0,2015,02/10/2018 03:50:01 PM,41.751300804,-87.562587625,"(41.751300804, -87.562587625)",1400000US1703117031460400
10005753,HY195550,03/23/2015 10:30:00 AM,057XX W PENSACOLA AVE,1185,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,RESIDENCE,False,False,1624,16,38,15,11,1137348.0,1928345.0,2015,02/10/2018 03:50:01 PM,41.959528811999995,-87.770442789,"(41.959528812, -87.770442789)",1400000US1703117031150402
10005754,HY195870,03/23/2015 05:52:00 PM,065XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1632,16,38,17,06,1131931.0,1925876.0,2015,02/10/2018 03:50:01 PM,41.95284953,-87.79041592799999,"(41.95284953, -87.790415928)",1400000US1703117031170300
10005755,HY195460,03/22/2015 05:00:00 PM,040XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,True,False,2525,25,31,20,06,1148890.0,1915646.0,2015,02/10/2018 03:50:01 PM,41.924465814,-87.72833840000001,"(41.924465814, -87.7283384)",1400000US1703117031200300
10005756,HY195855,03/22/2015 06:30:00 PM,082XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,631,6,6,44,08B,1181340.0,1850435.0,2015,02/10/2018 03:50:01 PM,41.744832196,-87.611118886,"(41.744832196, -87.611118886)",1400000US1703117031440202
10005757,HY195874,03/23/2015 06:55:00 PM,037XX W PALMER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,2525,25,26,22,18,1151028.0,1914362.0,2015,02/10/2018 03:50:01 PM,41.920900743000004,-87.720516139,"(41.920900743, -87.720516139)",1400000US1703117031220902
10005758,HY195875,03/22/2015 07:00:00 PM,050XX N RUTHERFORD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1613,16,41,10,06,1130586.0,1933301.0,2015,02/10/2018 03:50:01 PM,41.973247783000005,-87.79518889399999,"(41.973247783, -87.795188894)",1400000US1703117031100700
10005759,HY195842,03/23/2015 06:58:00 PM,018XX S THROOP ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1233,12,25,31,18,1167992.0,1891287.0,2015,02/10/2018 03:50:01 PM,41.857231735999996,-87.65885319,"(41.857231736, -87.65885319)",1400000US1703117031310600
10005762,HY195823,03/09/2015 12:00:00 PM,031XX W 40TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,921,9,14,58,11,1156089.0,1877598.0,2015,02/10/2018 03:50:01 PM,41.819915762,-87.70291287299999,"(41.819915762, -87.702912873)",1400000US1703117031580501
10005764,HY195775,03/23/2015 05:30:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1432,14,1,22,06,1160867.0,1917657.0,2015,02/10/2018 03:50:01 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)",1400000US1703117031830900
10005767,HY195811,03/23/2015 06:00:00 PM,070XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,322,3,6,69,08B,1178382.0,1858313.0,2015,02/10/2018 03:50:01 PM,41.766517938,-87.62171857,"(41.766517938, -87.62171857)",1400000US1703117031690400
10005768,HY195768,03/23/2015 04:50:00 PM,012XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1433,14,32,24,06,1168038.0,1910796.0,2015,02/10/2018 03:50:01 PM,41.910764867,-87.658120918,"(41.910764867, -87.658120918)",1400000US1703117031842300
10005769,HY195894,03/23/2015 07:20:00 PM,006XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1132,11,24,26,18,1149820.0,1896950.0,2015,02/10/2018 03:50:01 PM,41.873144026999995,-87.725407949,"(41.873144027, -87.725407949)",1400000US1703117031261000
10005770,HY195816,03/23/2015 05:48:00 PM,052XX S FAIRFIELD AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,True,False,923,9,14,63,24,1158927.0,1869844.0,2015,02/10/2018 03:50:01 PM,41.798580184,-87.692713845,"(41.798580184, -87.692713845)",1400000US1703117031630500
10005771,HY195812,03/23/2015 06:10:00 PM,034XX E 118TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,433,4,10,55,06,1201058.0,1827329.0,2015,02/10/2018 03:50:01 PM,41.680950591,-87.539651245,"(41.680950591, -87.539651245)",1400000US1703117031550100
10005772,HY195774,03/23/2015 05:53:00 PM,040XX W 26TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1031,10,22,30,06,1150021.0,1886423.0,2015,02/10/2018 03:50:01 PM,41.844252757,-87.724943845,"(41.844252757, -87.724943845)",1400000US1703117031301802
10005774,HY195873,03/23/2015 06:57:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2533,25,37,25,06,1145011.0,1910225.0,2015,02/10/2018 03:50:01 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",1400000US1703117031831300
10005775,HY195836,03/23/2015 06:35:00 PM,029XX S DEARBORN ST,1330,CRIMINAL TRESPASS,TO LAND,CHA APARTMENT,True,False,133,1,3,35,26,1176406.0,1885545.0,2015,02/10/2018 03:50:01 PM,41.841289747,-87.628142362,"(41.841289747, -87.628142362)",1400000US1703117031350400
10005776,HY195898,03/23/2015 10:00:00 AM,002XX S CANAL ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,121,1,2,28,06,1173178.0,1899203.0,2015,02/10/2018 03:50:01 PM,41.878840427,-87.639582928,"(41.878840427, -87.639582928)",1400000US1703117031281900
10005778,HY195700,03/23/2015 04:30:00 PM,019XX S PULASKI RD,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,1012,10,24,29,08A,1150020.0,1890290.0,2015,02/10/2018 03:50:01 PM,41.854864309,-87.72484695799999,"(41.854864309, -87.724846958)",1400000US1703117031292500
10005780,HY195877,03/22/2015 09:42:00 PM,061XX S FRANCISCO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,823,8,15,66,26,1158097.0,1863880.0,2015,02/10/2018 03:50:01 PM,41.782231075,-87.695919804,"(41.782231075, -87.695919804)",1400000US1703117031660302
10005781,HY195565,03/23/2015 03:00:00 PM,051XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,815,8,23,57,08B,1147901.0,1870125.0,2015,02/10/2018 03:50:01 PM,41.799569666,-87.73314176299999,"(41.799569666, -87.733141763)",1400000US1703117031570500
10005782,HY195911,03/21/2015 01:00:00 AM,037XX W OGDEN AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,False,False,1014,10,24,29,17,1151937.0,1889846.0,2015,02/10/2018 03:50:01 PM,41.853608426,-87.717822362,"(41.853608426, -87.717822362)",1400000US1703117031292200
10005783,HY195817,03/20/2015 04:25:00 PM,042XX W 26TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESTAURANT,False,True,1013,10,22,30,26,1148590.0,1886384.0,2015,02/10/2018 03:50:01 PM,41.844173433,-87.730196423,"(41.844173433, -87.730196423)",1400000US1703117031301802
10005784,HY195564,03/23/2015 03:00:00 PM,036XX W 64TH PL,0460,BATTERY,SIMPLE,APARTMENT,False,False,823,8,13,65,08B,1153139.0,1861593.0,2015,02/10/2018 03:50:01 PM,41.776054613,-87.714157746,"(41.776054613, -87.714157746)",1400000US1703117031650302
10005786,HY195793,03/23/2015 06:00:00 PM,037XX S WABASH AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,213,2,3,35,04B,1177338.0,1880373.0,2015,02/10/2018 03:50:01 PM,41.827076328000004,-87.62487881,"(41.827076328, -87.62487881)",1400000US1703117031351400
10005787,HY195887,03/23/2015 11:20:00 AM,016XX S ASHLAND AVE,0810,THEFT,OVER $500,STREET,False,False,1233,12,25,31,06,1165987.0,1892014.0,2015,02/10/2018 03:50:01 PM,41.859269673,-87.666191925,"(41.859269673, -87.666191925)",1400000US1703117031310800
10005788,HY195709,03/22/2015 02:00:00 PM,014XX S TRIPP AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1011,10,24,29,05,1148283.0,1892829.0,2015,02/10/2018 03:50:01 PM,41.861865242,-87.731157203,"(41.861865242, -87.731157203)",1400000US1703117031290900
10005789,HY195862,02/23/2015 12:01:00 AM,058XX S SPAULDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,822,8,14,63,11,1155380.0,1865766.0,2015,02/10/2018 03:50:01 PM,41.787461373,-87.705830696,"(41.787461373, -87.705830696)",1400000US1703117031630900
10005792,HY195789,03/23/2015 07:00:00 AM,037XX W 77TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENTIAL YARD (FRONT/BACK),False,False,833,8,18,70,05,1152363.0,1852876.0,2015,02/10/2018 03:50:01 PM,41.752149046,-87.71723142,"(41.752149046, -87.71723142)",1400000US1703117031700200
10005793,HY195917,03/13/2015 10:00:00 AM,081XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,411,4,8,45,06,1187576.0,1851409.0,2015,02/10/2018 03:50:01 PM,41.747359051,-87.588238686,"(41.747359051, -87.588238686)",1400000US1703117031834300
10005794,HY195779,03/23/2015 04:25:00 PM,056XX S ARTESIAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,824,8,16,63,06,1160988.0,1867300.0,2015,02/10/2018 03:50:01 PM,41.791556717,-87.68522602600001,"(41.791556717, -87.685226026)",1400000US1703117031835100
